,url,tags
241,https://medium.com/@charlottelorimer/five-steps-to-future-proof-your-finances-6df5b9bf89d1?source=topic_page---------311------------------1,"['Money', 'Advice', 'Finance', 'Books', 'Podcasts']"
242,https://medium.com/@tiffany.sun/reason-why-you-wont-i-don-t-have-the-money-dcd8aa660bd4?source=topic_page---------313------------------1,"['Life ', 'Lessons', 'Money', 'Life', 'Self', 'Lifestyle']"
243,https://medium.com/better-marketing/the-psychology-behind-buying-lottery-tickets-1bfc109c924d?source=topic_page---------314------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'Money', 'Finance', 'Life ', 'Lessons', 'Life', 'Psychology']"
244,https://medium.com/the-motley-fool/these-are-americans-biggest-financial-regrets-32c7f888aadd?source=topic_page---------316------------------1,"['Money', 'Financial ', 'Planning']"
245,https://medium.com/better-marketing/how-to-create-the-kind-of-focus-that-will-make-you-rich-819d9a1a3a26?source=topic_page---------317------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'Said no to presenting a university lecture (probably a good thing given my lack of university education)', 'Said no to a ', 'Twitter “ask me anything”', 'Said no to jumping on a call with no agenda', 'Said no to catching up with my favorite mentor', 'Said no to at least three podcast interviews', 'Said no to joining another group chat', 'Said no to doing a ', 'Linked', 'In presentation, ', 'Life', 'Self ', 'Improvement', 'Productivity', 'Inspiration', 'Life ', 'Lessons']"
246,https://medium.com/swlh/should-you-include-individual-stocks-in-your-investment-portfolio-2767d8bc7c28?source=topic_page---------318------------------1,"['Top ', 'Story', 'Submit, ', 'Investing', 'Money', 'Stock ', 'Market', 'Saving ', 'Money', 'Financial ', 'Planning']"
247,https://medium.com/swlh/most-passive-income-isnt-really-passive-118bbd6b0be8?source=topic_page---------319------------------1,"['Top ', 'Story', 'Submit, …tenants move out, leaving a mess behind that has to be cleaned up before the unit can be rented out again?…the unit is empty, and someone needs to screen prospective tenants and run background checks?…something breaks in the unit, and it needs to be fixed?…belligerent tenants become a nuisance and need to be evicted?, ', 'Real ', 'Estate', 'Entrepreneurship', 'Passive ', 'Income', 'Finance', 'Money']"
248,https://medium.com/makingofamillionaire/lifestyle-inflation-is-keeping-you-broke-d7fbb1d28025?source=topic_page---------320------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'If you have a low income but are willing to make sacrifices, you can achieve a high savings rate.', 'If you have a high income but fall victim to lifestyle inflation you will have a low or even negative savings rate., ', 'Year 0: saving $500 per month, 10% savings rate, a 51-year path to ', 'Financial ', 'Independence', 'Year 1: saving $1,013 per month, 20% savings rate, a 37-year path to ', 'Financial ', 'Independence', 'Year 5: saving $1,882 per month, 30% savings rate, a 28-year path to ', 'Financial ', 'Independence, ', 'Consider a side-hustle. ', 'Driving for ', 'Uber or ', 'Lyft is an easy way to make extra money in your free time.·', 'Pick up some over-time hours. ', 'If your work offers you the ability to work overtime hours take advantage. ', 'You might even be eligible for time and a half or double-time if you work a certain number of hours in a week.', 'Start a side business. ', 'A side business is like a side-hustle with two major differences. ', 'A side business is something you are passionate about and has no income guarantee or income cap. ', 'You could make $0 on a side business or you could make a ton of money. ', 'The market will decide.', 'Get creative. ', 'Do you have too many “things” around the house? ', 'Consider a yard sale. ', 'Even a few extra bucks can get you motivated to find the next idea to make some extra money., ', 'Money', 'Personal ', 'Finance', 'Life ', 'Lessons', 'Advice', 'Personal ', 'Development']"
249,https://medium.com/makingofamillionaire/what-do-most-millionaires-have-in-common-9a94f7d09e0b?source=topic_page---------321------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Investing', 'Business', 'Life ', 'Lessons', 'Life', 'Money']"
250,https://medium.com/better-marketing/how-to-diversify-your-stock-portfolio-c10168a6746?source=topic_page---------322------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'The healthcare sector', 'Pharmaceutical regulation in the ', 'U.', 'S.', 'Companies headquartered in ', 'New ', 'Jersey', 'Alex ', 'Gorsky (', 'C', 'E', 'O of ', 'Johnson &amp; ', 'Johnson)', 'Dividend-paying stocks', 'The ', 'U.', 'S. economy', 'Large companies', 'The ', 'Dow ', 'Jones ', 'Industrial ', 'Average, ', 'Sector ', 'Diversification: ', 'Avoid buying too many stocks in one sector or industry. ', 'If that area of the economy were to take a hit (for example, new regulations hurt all energy stocks), then your entire portfolio could decline.', 'Size ', 'Diversification: ', 'Be careful about buying only large stocks or only small stocks. ', 'Even though they operate many different types of businesses, small companies and large companies can sometimes get swept all together and move as one.', 'Geographic ', 'Diversification: ', 'Adding stocks that are based in different countries or that earn much of their sales from different countries can help diversify away the risk of having all your holdings tied to a single country and its economy.', 'Business ', 'Cycle ', 'Diversification: ', 'Owning some cyclical stocks that thrive during a growth economy and some defensive stocks that are steady during a struggling economy can help protect you from shifts in the business cycle.', 'Position ', 'Weighting: ', 'Be careful not to put too much of your money into too few stocks. ', 'For example, if you buy 20 stocks but allocate 90% of your money to two of them, you’re not really diversified.', 'Rebalance ', 'As ', 'Needed: ', 'Sometimes your well-diversified portfolio can shift as some stocks go up and others go down. ', 'Be sure to revisit your portfolio and make sure certain sectors, industries, company sizes, etc. haven’t grown to hold too much of your investment money., ', 'Investing', 'Stock ', 'Market', 'Business', 'Money', 'Economics']"
251,https://medium.com/swlh/the-system-is-working-very-well-thank-you-71f133bdbcaf?source=topic_page---------323------------------1,"['Top ', 'Story', 'Submit, ', 'The ability to produce a surplus is one of the most basic attributes of our humanity;', 'In the richest nation on the earth, fully half of our population has been able to hold onto essentially nothing: zilch, nada, bupkis. ', 'No surplus at all., ', 'Economics', 'Politics', 'Election 2020', 'Equality', 'Democracy']"
252,https://medium.com/swlh/money-value-of-time-a46894fa1d81?source=topic_page---------324------------------1,"['Top ', 'Story', 'Submit, ', 'You pay a lawn care service because you a) hate cutting the grass and/or b) would rather spend that time with your spouse, kids, or pursuing a hobby you love', 'You pay a subscription fee for pick-up service at the grocery store which creates an hour or two of time each week', 'You hire a painting company to re-paint the bedrooms in your house saving you ', 'X', 'X hours, ', 'Money', 'Life', 'Parenting', 'Financial ', 'Planning', 'Retirement ', 'Planning']"
253,https://medium.com/swlh/the-double-edged-sword-of-financial-security-4a43d7c5b2ce?source=topic_page---------325------------------1,"['Top ', 'Story', 'Submit, ', 'Finance', 'Security', 'Vulnerability', 'Growth']"
254,https://medium.com/the-new-york-times/employer-health-insurance-is-increasingly-unaffordable-study-finds-dfcb2740976a?source=topic_page---------326------------------1,"['Healthcare', 'Politics', 'Work', 'Health ', 'Insurance', 'Money']"
255,https://medium.com/swlh/writing-is-not-a-get-rich-quick-scheme-362b1a37e677?source=topic_page---------327------------------1,"['Top ', 'Story', 'Submit, ', 'Writing', 'Money', 'Careers', 'Writing ', 'Tips', 'Publishing']"
256,https://medium.com/better-marketing/when-should-you-sell-a-stock-with-cheat-sheet-bfa838d71065?source=topic_page---------328------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'When should ', 'I buy a new stock?', 'When should ', 'I sell a stock?, ', 'Investing', 'Money', 'Finance', 'Economics', 'Stock ', 'Market']"
257,https://medium.com/swlh/millennial-money-101-financial-systems-to-automatically-save-money-1bb05602f676?source=topic_page---------329------------------1,"['Top ', 'Story', 'Submit, ']"
258,https://medium.com/swlh/philanthropys-dark-money-2ed35022afc6?source=topic_page---------330------------------1,"['Top ', 'Story', 'Submit, ', 'Philanthropy', 'Impact ', 'Investing', 'Investing', 'Divestment', 'Climate ', 'Change']"
259,https://medium.com/the-motley-fool/are-you-on-track-for-these-7-financial-milestones-8b8d1086ab30?source=topic_page---------332------------------1,"['You’ll start building your credit history sooner, which helps your credit score.', 'Financial literacy rates are higher among consumers who got credit cards at a younger age.', 'The average salary is also higher among those who started early with credit cards., ', 'You’ve found an area where you plan to live for at least 10 years.', 'You have stable income.', 'You’ve saved money for a down payment (ideally at least 20% of the average home cost in your area, but if not that much, then 5% to 10%).', 'You have a credit score of at least 720, and preferably 760., ', 'Money', 'Personal ', 'Finance', 'Financial ', 'Planning']"
260,https://medium.com/makingofamillionaire/how-to-break-up-with-your-financial-advisor-8bf77e377ada?source=topic_page---------333------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Investing', 'Personal ', 'Finance', 'Relationships', 'Life ', 'Lessons', 'Advice']"
261,https://medium.com/makingofamillionaire/are-roth-iras-always-better-than-traditional-iras-2c225e258253?source=topic_page---------334------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Investing', 'Money', 'Finance', 'Business', 'Entrepreneurship']"
262,https://medium.com/the-motley-fool/2-stocks-you-can-keep-forever-the-motley-fool-5ee957e4f37?source=topic_page---------335------------------1,"['Tech', 'Stock ', 'Market', 'Stocks', 'Investing']"
263,https://medium.com/swlh/should-you-invest-in-your-company-stock-3f3d3cd6d8db?source=topic_page---------336------------------1,"['Top ', 'Story', 'Submit, ', 'For example, your company gives you 1000 shares at $10 per share in your 401', 'K. ', 'Years later you leave the company and take a lump-sum distribution. ', 'The stock is now worth $15 per share. ', 'Your ', 'N', 'U', 'A is $5 per share or $5000 total ($15 — $10)', 'Because you were given the 1000 shares, you owe ordinary income on their original value, or $10 per share, or $10,000 total, ', 'After paying taxes on the original $10,000 value, you decide to sit on the stock and sell it 6 months after your lump-sum distribution. ', 'The stock is now worth $18.', 'You owe taxes on long-term capital gains on the ', 'N', 'U', 'A of $5,000 and $3,000 in short-term capital gains (1000 x ($18 — $15)), ', 'After paying taxes on the original $10,000 value, you decide to sit on the stock and sell it 18 months after your lump-sum distribution. ', 'The stock is now worth $18.', 'You owe taxes on long-term capital gains on the ', 'N', 'U', 'A of $5,000 and $3,000 in long-term capital gains, 1000 shares vest and are each worth $10 on that date. ', 'Your ', 'W2 will reflect an additional $10,000 in income.', 'You sit on the shares for another two years and sell them for $25 per share. ', 'You now owe taxes on long-term capital gains of $15,000 (1000 x ($25-$10))., ', 'You exercise your option to purchase 1000 shares at your exercise price of $15, paying $15,000', 'The stock is currently worth $25. ', 'You may sit on your stock or sell right away and get you $10 gain., ', 'Upon exercise, no taxable income is realized (owed). (', 'However, ', 'A', 'M', 'T income is realized.)', 'Stock must be held at least two years from the grant date ', 'A', 'N', 'D one year from the exercise date', 'Assuming the holding period above is met, when sold all gains are treated as long-term capital gains, ', 'Back when you exercised your stock options, the stock was worth $25, but you paid the exercise price of $15. (', 'Only an ', 'A', 'M', 'T gain is realized at this point.) ', 'One year later you sell when the stock is worth $30. ', 'You pay taxes on long-term gains of $15,000 (1000 x ($30-$15)).', 'If your options had been ', 'N', 'Q', 'S', 'Os, you would have paid taxes on ordinary income of $10,000 when you exercised (plus payroll taxes), then taxes on long-term gains of $5000 when you sold one year later. ', 'The gains are identical, but the tax treatment is not., ', 'For example, you work in the ', 'Regulatory group of a pharmaceutical company. ', 'Your new drug is just about to get ', 'F', 'D', 'A approval (or not). ', 'If you happen to be privy to communications with the ', 'F', 'D', 'A, then you are temporarily banned from buying or selling any of your company stock, ', 'Unless there’s a generous discount, avoid buying company stock', 'Sell and diversify stock options and stock grants on an ongoing basis, ', 'What is your risk tolerance?', 'Do you need that money for something now or in the near term?', 'How would you feel if that money disappeared tomorrow? ', 'Obviously, you’d be upset, but you can still work and make a living. ', 'Perhaps at a new start-up?, ', 'Taxes', 'Investing', 'Money', 'Company ', 'Stock', 'Diversification']"
264,https://medium.com/makingofamillionaire/four-signs-youre-carrying-too-much-debt-7c89a46fccbd?source=topic_page---------337------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Money', 'Money ', 'Management', 'Personal ', 'Finance', 'Debt', 'Finance']"
265,https://medium.com/makingofamillionaire/three-important-reasons-you-have-trouble-sticking-to-your-budget-ece7da2ca3b6?source=topic_page---------338------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Money', 'Personal ', 'Finance', 'Budgeting', 'Money ', 'Management', 'Money ', 'Mindset']"
266,https://medium.com/better-marketing/how-i-went-from-making-11-000-to-25-000-in-a-month-from-writing-5d0fd3e8d932?source=topic_page---------339------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'Writing', 'Money', 'Inspiration', 'Life', 'Self ', 'Improvement']"
267,https://medium.com/better-marketing/when-should-you-buy-a-stock-with-cheat-sheet-bbc78fc84988?source=topic_page---------340------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'When should ', 'I buy a new stock?', 'When should ', 'I sell a stock?, ', 'Is it the leader in a fast-growing industry?', 'Does it offer a strong, steady, and sustainable dividend?', 'Is it massively undervalued?', 'Is it one of the steadiest stocks on the market?', 'Has it delivered ten years of steady above-average sales and profit growth?, ', 'Investing', 'Advice', 'Economics', 'Stock ', 'Market', 'Money']"
268,https://medium.com/swlh/we-will-live-forever-what-does-that-mean-for-saving-and-retirement-7d83d5a1cf0f?source=topic_page---------341------------------1,"['Top ', 'Story', 'Submit, ', 'This article is very closely related to this topic and is called: 401(k)s are the ', 'Worst form of ', 'Saving, ', 'Except for ', 'All the ', 'Others.', 'I wrote this article called: ', 'Actions ', 'You can take to ', 'Fight ', 'Climate ', 'Change and ', 'Save ', 'Money.', 'On the topic of investing generally, ', 'I wrote a post called: ', 'Rich ', 'People ', 'Don’t ', 'Keep ', 'Money in a ', 'Bank ', 'Account, ', 'You ', 'Shouldn’t ', 'Either.', 'Another is called: ', 'Taxes on ', 'Savings are ', 'Unfair, ', 'Here’s ', 'How to ', 'Fix it.', 'Lastly, here is an important one called: ', 'Did you ', 'Receive a ', 'Smaller ', 'Tax ', 'Return? ', 'Next ', 'Year ', 'Will be ', 'Worse., ', 'Investing', 'Future ', 'Of ', 'Work', 'Money', 'Saving', 'Technology']"
269,https://medium.com/makingofamillionaire/investing-with-purpose-e33f14d5e85e?source=topic_page---------342------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Don’t spend money on things you don’t value', 'Do spend money on things you do value, ', 'The ', 'Four asset classes ', 'I invest in; ', 'Physical real estate, ', 'R', 'E', 'I', 'T’s, stocks and bonds.', 'How ', 'I invest in each asset class.', 'Where ', 'I hold each asset class and why', 'The purpose of my investment in each asset class serves., ', 'Investing', 'Life ', 'Lessons', 'Personal ', 'Finance', 'Money', 'Personal ', 'Development']"
270,https://medium.com/@kweitzberg/the-mute-calculus-of-distant-algorithms-aa9dd3ada201?source=topic_page---------343------------------1,"['Fintech', 'Credit', 'Credit ', 'Score', 'Kenya', 'Biometrics']"
271,https://medium.com/swlh/5-things-every-adult-needs-to-know-about-taxes-3a9a2250b4d1?source=topic_page---------344------------------1,"['Top ', 'Story', 'Submit, ', 'If you are claimed as a dependent: claim zero.', 'If you’re single and have one job: usually claim two.', 'If you are married without kids: between you and your partner, you should claim two.', 'If you are married with kids: between you and your partner, claim two, plus one for each child., ', 'Being self-employed', 'Having a big life change — having a baby, getting married, buying a house', 'Cashing in investments frequently', 'Taking complex deductions and credits, ', 'Taxes', 'Personal ', 'Finance', 'Money', 'Adulting']"
272,https://medium.com/refinery29/i-took-a-pay-cut-ive-never-been-happier-d56b929e6f5d?source=topic_page---------345------------------1,"['Life ', 'Lessons', 'Money', 'Money ', 'Management', 'Spending', 'Work ', 'Life ', 'Balance']"
273,https://medium.com/vodia-capital/life-in-a-low-interest-rate-environment-7b48aeb26693?source=topic_page---------346------------------1,"['Macroeconomics', 'Interest ', 'Rates', 'Recession', 'Economics']"
274,https://medium.com/better-marketing/8-underrated-mindsets-that-go-into-earning-over-2k-a-week-bfbc4fb60fbf?source=topic_page---------347------------------1,"['Our ', 'Mission', 'Write for ', 'Us', 'Our ', 'Columns', 'Gods of the ', 'Valley, ', 'Life ', 'Lessons', 'Writing', 'Success', 'Life', 'Personal ', 'Development']"
275,https://medium.com/swlh/6-quick-wins-to-tame-your-student-loans-3f6888278fdb?source=topic_page---------348------------------1,"['Top ', 'Story', 'Submit, ', 'Type of loan', 'Current balance', 'Interest rate', 'Current repayment plan', 'Disbursement date (this is mainly for borrowers with older loans), ', 'Monthly payment amount: $38910-year repayment total: $46,639, ', 'Monthly payment amount: $38410-year repayment total: $46,101, ', 'Monthly payment amount: $2,48010-year repayment total: $297,546, ', 'Monthly payment amount: $2,45210-year repayment total: $294,182, ', 'Eligibility for ', 'P', 'S', 'L', 'F (should you decide on a career in the public sector)', 'Loan forgiveness at end of repayment period (but with a tax bomb)', 'Consideration of income and family size into their calculations, ', 'Pre-tax retirement contributions', 'Post-tax medical expenses (if over 10% of your ', 'A', 'G', 'I)', 'Mortgage interest', 'Student loan interest (', 'This is just all sorts of meta. ', 'Student loans payments can help reduce your student loan payment), ', 'Student ', 'Loans', 'Money', 'Debt', 'Personal ', 'Finance', 'Finance']"
276,https://medium.com/live-your-life-on-purpose/the-government-is-giving-money-away-a04cabb4278c?source=topic_page---------349------------------1,"['Happiness', 'Health', 'Finance', 'Productivity', 'Success', 'Write ', 'For ', 'Us...', 'Subscribe, ', 'Finance', 'Life ', 'Lessons', 'This ', 'Happened ', 'To ', 'Me', 'Self ', 'Improvement', 'Advice']"
277,https://medium.com/swlh/will-the-spend-safely-in-retirement-strategy-ssirs-work-for-you-4e04967f3df1?source=topic_page---------351------------------1,"['Top ', 'Story', 'Submit, ', 'You get paid for life, regardless of how long you live', 'Your payment is not affected by the ups and downs of either the market or interest rates', 'Your payment will go up with the cost of living', 'Part of your payment is exempt from taxes', 'Your payment will go to you automatically. ', 'When you start to cognitively decline you will still get your direct deposit., ', 'For example, you are age 72 and had 500', 'K in your 401', 'K at the end of last year. ', 'This year, you must take a distribution of $19,531 (500', 'K / 25.6)., ', 'Ideally, you could maintain a part-time gig or other streams of income, ', 'A ', 'Social ', 'Security replacement fund, ', 'Take “required minimum distributions” of your remaining savings, ', 'Single ', 'Life ', 'Expectancy ', 'Table, for those single', 'Joint ', 'Life and ', 'Last ', 'Survivor, for couples with &gt;10 years age difference', 'Uniform ', 'Life ', 'Table, modified to include younger ages, ', 'Social ', 'Security start date at either age 65 or age 70', 'Fixed single premium immediate annuity (', 'S', 'P', 'I', 'A) for all savings', 'S', 'P', 'I', 'A with annual inflation adjustment of 3% per year', 'Systematic withdrawals of 3%, 5%, and 7%', 'Asset allocations of 0%, 25%, 50%, 75%, and 100% stock', 'Partial annuitization, with 30% of savings placed in an annuity and the rest withdrawn using the various options above, ', 'Withdraw 100% from your traditional account and pay the maximum taxes', 'Split it 50:50, consistent with your percentage of ', 'Roth vs traditional', 'Pay with the traditional but add just enough ', 'Roth to escape the next higher tax bracket, ', 'Investing', 'Retirement', 'Money', 'Social ', 'Security', 'Rmd']"
278,https://medium.com/makingofamillionaire/if-you-want-to-be-wealthy-choose-your-friends-carefully-14dcbd03a48d?source=topic_page---------352------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Finance', 'Money', 'Wealth', 'Friendship', 'Investing']"
279,https://medium.com/the-motley-fool/is-having-a-lot-of-debt-always-bad-eed0c49d50f3?source=topic_page---------353------------------1,"['Student ', 'Loans', 'Debt', 'Money']"
280,https://medium.com/swlh/what-distance-running-taught-me-about-personal-finance-fa307482360c?source=topic_page---------355------------------1,"['Top ', 'Story', 'Submit, ', 'Running', 'Personal ', 'Finance', 'Marathon', 'Saving ', 'Money']"
281,https://medium.com/the-ascent/millennial-101-building-your-wealth-and-an-intro-to-personal-finance-d51d6e7f68ad?source=topic_page---------356------------------1,"['Top ', 'Stories 🏔️', 'Join ', 'Us ✋, ', 'Money', 'Personal ', 'Finance', 'Millennials', 'Wealth ', 'Creation', 'Self']"
282,https://medium.com/makingofamillionaire/what-you-need-to-teach-your-kids-about-money-management-da0b4108ebc5?source=topic_page---------357------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Money', 'Parenting', 'Personal ', 'Finance', 'Money ', 'Management', 'Money ', 'Mindset']"
283,https://medium.com/the-post-grad-survival-guide/quit-telling-me-to-skip-the-starbucks-c5c422387c59?source=topic_page---------359------------------1,"['Melody ', 'Wilding', 'Coaching ', 'Corner', 'Write ', 'For ', 'Us, ', 'Money', 'Finance', 'College', 'Millennials', 'Self ', 'Improvement']"
284,https://medium.com/@AncientEyes/people-are-living-longer-so-be-optimistic-and-plan-bd6b8117c8fc?source=topic_page---------360------------------1,"['There has never been so many people alive: 7.6 billion and rising. ', 'See ', 'U', 'S and ', 'World ', 'Population ', 'Clock.', 'People have never lived as long. ', 'Global life expectancy increased by 5.5 years between 2000 and 2016 according to the ', 'World ', 'Health ', 'Organisation.', 'Globally, infant mortality fell from 65 deaths per 1000 in 1990 to 29 deaths per thousand in 2017, still too many, but improving. ', 'Again, see ', 'World ', 'Health ', 'Organisation., ', 'Defined ', 'Benefit ', 'Pensions.', 'Defined ', 'Contribution ', 'Pensions., ', 'Workforces are shrinking or even disappearing, so fewer people are paying in.', 'People are living longer, so the total payouts are getting larger.', 'Workers rarely stay with one company, so it is harder to accumulate enough years of service to receive a decent payout., ', 'Smoking is very bad for us. ', 'Doctors used to recommend that people smoke to reduce weight or deal with stress! ', 'Have a look at this.', 'Animal fats are bad for us. ', 'I grew up in ', 'Ulster on a diet of food fried in lard. ', 'Ulster is the heart attack capital of the world.', 'We know that even moderate levels of exercise do more than keep us fit. ', 'They help with stress and general well being.', 'Doctors have access to a wider range of drugs, the side-effects of which are better understood., ', 'The ', 'U', 'K has put up the retirement age from 65 to 67. ', 'See ', 'Age', 'U', 'K.', 'The manner in which pension payments track inflation is being changed; for example, ', 'Australia.', 'Pensions schemes are being reformed potentially reducing provider obligations; for example, ', 'France., ', 'We need to look after our physical health.', 'We need to ', 'Look after our financial health., ', 'Avoid borrowing money to buy things that fall in value. ', 'If you do, pay it off as quickly as possible. ', 'Stretching yourself financially to buy a car is madness.', 'If you are young, start saving, and don’t worry about how small the amount is. ', 'It will have decades to increase in value.', 'Interest rates are very low, so look for reputable investment funds. ', 'All good funds will let you choose a risk profile.', 'Younger investors should not fear stocks and shares. ', 'Over a 10 year plus period, their value always increases even if there is a recession.', 'If you are older, choose lower risk investments, and keep an eye on minimum terms., ', 'Investing', 'Economics', 'Ageing ', 'Population', 'Pensions', 'Retirement']"
285,https://medium.com/swlh/my-fantasy-of-making-more-money-than-my-husband-a16bd459306a?source=topic_page---------361------------------1,"['Top ', 'Story', 'Submit, ', 'The $700 per week payments to ', 'Kinder', 'Care go to nil$50 weed-pulling and dog-poop-picking-up sessions are “free”', 'Merry ', 'Maids’ $100-hourly cleaning fee is nixed, ', 'Money', 'Relationships', 'Women', 'Culture', 'Lifestyle']"
286,https://medium.com/swlh/3-easy-ways-to-free-up-money-on-a-tight-budget-7667eeb50e40?source=topic_page---------362------------------1,"['Top ', 'Story', 'Submit, ', 'Money', 'Finance', 'Life ', 'Lessons', 'Budget', 'Personal ', 'Development']"
287,https://medium.com/@jilleburgoyne/how-to-resist-the-almighty-deal-c1f50aa82f0f?source=topic_page---------363------------------1,"['Money', 'Budgeting', 'Personal ', 'Finance', 'Psychology']"
288,https://medium.com/the-motley-fool/3-consumer-focused-stocks-to-build-your-portfolio-around-1d021f080da8?source=topic_page---------364------------------1,"['Investing', 'Stock ', 'Market', 'Stocks']"
289,https://medium.com/makingofamillionaire/how-to-outrun-inflation-and-protect-your-spending-power-3304a853f0d8?source=topic_page---------365------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Money', 'Personal ', 'Finance', 'Saving ', 'Money', 'Economics', 'Life ', 'Lessons']"
290,https://medium.com/swlh/confessions-of-an-overspender-8deeb98296b3?source=topic_page---------366------------------1,"['Top ', 'Story', 'Submit, ', 'Money', 'Personal ', 'Finance', 'Personal ', 'Growth', 'Psychology', 'Self ', 'Improvement']"
291,https://medium.com/the-motley-fool/3-stocks-i-hope-to-hold-forever-the-motley-fool-6a69af88ef8d?source=topic_page---------367------------------1,"['Investing', 'Stocks', 'Stock ', 'Market']"
292,https://medium.com/makingofamillionaire/avoid-impulse-spending-and-grow-your-wealth-instead-4838f4c68d5b?source=topic_page---------369------------------1,"['Featured', 'Logical ', 'Investing ', 'Archives', 'Submit a ', 'Story', 'F', 'R', 'E', 'E ', 'Personal ', 'Finance ', 'Course, ', 'Money', 'Personal ', 'Finance', 'Personal ', 'Finance ', 'Tips', 'Saving ', 'Money', 'Life ', 'Lessons']"
293,https://medium.com/mind-cafe/patience-is-tough-but-worth-it-40560d56179d?source=topic_page---------370------------------1,"['Our ', 'Purpose', 'Write ', 'For ', 'Us', 'Become ', 'Unstuck', 'Who ', 'Are ', 'We?, ', 'Money', 'Life ', 'Lessons', 'Life', 'Budget', 'Art']"
